,name,address,point_x,point_y,specify,dataType,gd_point_x,gd_point_y
639,鄞州高桥镇宋家漕小学,浙江省宁波市海曙区宋家漕156,121.491209,29.879651,海曙区,小学,121.495463,29.877455
640,海曙区古林镇蜃蛟小学,浙江省宁波市海曙区裕城1,121.39974,29.82007,海曙区,小学,121.403625,29.818154
641,宁波市广济中心小学,浙江省宁波市海曙区金带巷15,121.5427,29.87114,海曙区,小学,121.514166,29.871756
642,望江小学,浙江省宁波市海曙区王家83,121.49444,29.9081,海曙区,小学,121.498951,29.905863
643,宁波市海曙中心小学,浙江省宁波市海曙区府桥街132号附近,121.53936,29.87723,海曙区,小学,121.543567,29.874425
644,宁波市海曙区樟村中学,"浙江省宁波市海曙区通远路,章水加油站对面",121.306626,29.815148,海曙区,中学,121.311421,29.813076
645,宁波效实中学,浙江省宁波市海曙区白杨街178,121.52625,29.87505,海曙区,中学,121.528757,29.872756
646,高桥镇博泽学校,浙江省宁波市海曙区迎春路288,121.49641,29.8775,海曙区,中学,121.501621,29.875151
647,雅戈尔中学,浙江省宁波市海曙区石碶雅源南路杨家39号,121.499282,29.81881,海曙区,中学,121.503514,29.817411
648,宁波市第十五中学,浙江省宁波市海曙区布政巷19,121.53141,29.87962,海曙区,中学,121.535252,29.877408
649,海曙区高桥镇中学,浙江省宁波市海曙区高桥镇芦港村,121.489612,29.897194,海曙区,中学,121.494578,29.89446
650,宁波市实验学校,浙江省宁波市海曙区中山西路1182弄86,121.51117,29.88619,海曙区,中学,121.516731,29.883949
651,同济中学,浙江省宁波市海曙区迎春路289,121.49543,29.87644,海曙区,中学,121.49877,29.874752
652,东恩中学,浙江省宁波市海曙区灵桥路164,121.54668,29.8607,海曙区,中学,121.549636,29.856664
653,鄞江镇初级中学,浙江省宁波市海曙区浙江省宁波市海曙区,121.350491,29.764015,海曙区,中学,121.355136,29.761226
654,集士港镇中学,浙江省宁波市海曙区集士港镇方家村,121.424787,29.868015,海曙区,中学,121.428554,29.866834
655,宁波市海曙区田莘耕中学,浙江省宁波市海曙区塘西村,121.501418,29.835166,海曙区,中学,121.506855,29.83334
656,宁波荣安实验中学,浙江省宁波市海曙区气象路189号,121.51468,29.86237,海曙区,中学,121.518942,29.859102
657,鄞江中学,浙江省宁波市海曙区四明东路79弄1,121.357575,29.783571,海曙区,中学,121.362814,29.782141
658,宁波市海曙区洞桥镇中心学校,浙江省宁波市海曙区荷晓东路,121.40896,29.78478,海曙区,中学,121.414726,29.782648
659,宁波神舟学校,浙江省宁波市海曙区杉杉路2号,121.44988,29.83946,海曙区,中学,121.454993,29.836724
660,宁波第二技师学院,浙江省宁波市海曙区新典路1000,121.51044,29.86122,海曙区,中专,121.514688,29.858942
661,宁波甬江财经学校,浙江省宁波市海曙区府桥街38弄9号,121.54323,29.87738,海曙区,中专,121.547807,29.87519
662,鄞州区古林职业高级中学,浙江省宁波市海曙区古林中心路270号,121.43215,29.84027,海曙区,中专,121.437656,29.838481
663,浙江商业技师学院,浙江省宁波市海曙区环城西路南段138,121.51725,29.8756,海曙区,中专,121.521125,29.873087
664,宁波市文艺学校,浙江省宁波市海曙区启运路298号,121.50576,29.84614,海曙区,中专,121.510066,29.843594
665,古林镇成人文化技校,浙江省宁波市海曙区古林中心路270号,121.43215,29.84027,海曙区,中专,121.436674,29.838006
666,鄞州四明职业中学,浙江省宁波市海曙区蜜岩村,121.27358,29.82869,海曙区,中专,121.276673,29.82522
667,宁波第二技师学院西校区,浙江省宁波市海曙区宁波市海曙区段塘街道新典路1000号,121.510387,29.860659,海曙区,大专,121.514688,29.858942
